time,pitch,target_angle,pwma,motor_a_speed,target_speed,running_success_flag,e,ec,ec_raw
17.074951,-11.23,-8.34,495,-18,0,1,0.29,-2.03,-1.69
17.079956,-11.95,-6.18,565,-12,0,1,0.36,-1.37,-1.14
17.084961,-12.14,-6.18,534,-12,0,1,0.6,-1.23,-1.02
17.089966,-12.69,-3.05,611,-6,0,1,0.65,-1.13,-0.94
17.094971,-13.29,-3.05,599,-6,0,1,1.02,-0.57,-0.48
17.099976,-13.82,-0.8,745,0,0,1,1.08,0.24,0.2
17.10498,-13.92,-0.8,696,0,0,1,1.31,0.69,0.57
17.109985,-13.77,2.88,750,4,0,1,1.3,0.74,0.61
17.11499,-13.74,2.88,693,4,0,1,1.66,0.87,0.72
17.119995,-13.99,3.82,800,12,0,1,1.69,1.68,1.4
17.125,-13.62,3.82,796,12,0,1,1.74,2.43,2.02
17.130005,-13.18,8.03,743,16,0,1,1.7,2.56,2.13
17.134949,-12.43,8.03,660,16,0,1,2.05,2.59,2.16
17.139954,-12.18,9.52,800,22,0,1,2.02,3.06,2.55
17.144958,-11.68,9.52,734,22,0,1,2.12,3.7,3.09
17.149963,-11.08,12.89,721,26,0,1,2.06,4.09,3.41
17.154968,-10.02,12.89,630,26,0,1,2.29,4.2,3.5
17.159973,-9.22,14.44,706,32,0,1,2.21,4.41,3.68
17.164978,-8.29,14.44,624,32,0,1,2.27,4.79,3.99
17.169983,-7.34,17.879999,612,32,0,1,2.18,5.04,4.2
17.174988,-6.04,17.879999,520,32,0,1,2.39,5.25,4.38
17.179993,-5.05,18,595,38,0,1,2.29,5.25,4.38
17.184997,-3.51,18,518,38,0,1,2.15,5.25,4.38
17.190002,-2.3,18,426,36,0,1,2.03,5.25,4.38
17.194946,-1.05,18,353,36,0,1,1.91,5.25,4.38
17.199951,0.32,18,282,40,0,1,1.77,5.25,4.38
17.204956,1.64,18,207,40,0,1,1.64,5.25,4.38
17.209961,2.85,18,136,38,0,1,1.51,5.25,4.38
17.214966,4.44,18,71,38,0,1,1.36,5.25,4.38
17.219971,5.81,18,-14,34,0,1,1.22,5.25,4.38
17.224976,7.29,18,-87,34,0,1,1.07,5.25,4.38
17.22998,8.92,18,-165,30,0,1,0.91,5.25,4.38
17.234985,10.39,18,-252,30,0,1,0.76,4.74,3.95
17.23999,11.77,18,-307,26,0,1,0.62,4.27,3.56
17.244995,12.94,18,-343,26,0,1,0.51,3.76,3.13
17.25,14.14,16.629999,-356,20,0,1,0.39,3.12,2.6
17.255005,15,16.629999,-358,20,0,1,0.16,2.48,2.07
17.259949,15.71,14.48,-404,14,0,1,0.09,2.05,1.7
17.264954,16.129999,14.48,-374,14,0,1,-0.17,1.96,1.64
17.269958,16.870001,11.84,-462,8,0,1,-0.24,1.74,1.45
17.274963,17.51,11.84,-459,8,0,1,-0.57,1.17,0.98
17.279968,17.91,9.16,-584,2,0,1,-0.61,0.54,0.45
17.284973,18.15,9.16,-543,2,0,1,-0.9,0.3,0.25
17.289978,18.33,6.89,-651,0,0,1,-0.92,0.19,0.16
17.294983,18.43,6.89,-620,0,0,1,-1.15,-0.16,-0.14
17.299988,18.58,5.53,-712,-8,0,1,-1.17,-0.83,-0.69
17.304993,18.41,5.53,-666,-8,0,1,-1.29,-1.29,-1.08
17.309997,18.16,1.35,-674,-8,0,1,-1.26,-1.37,-1.14
17.315002,17.969999,1.35,-615,-8,0,1,-1.66,-1.58,-1.32
17.319946,17.799999,1.29,-800,-16,0,1,-1.65,-2.17,-1.81
17.324951,17.27,1.29,-739,-16,0,1,-1.6,-2.57,-2.14
17.329956,16.92,-2.48,-656,-20,0,1,-1.56,-2.78,-2.31
17.334961,16.35,-2.48,-590,-20,0,1,-1.88,-3.02,-2.52
17.339966,15.83,-3.99,-732,-26,0,1,-1.83,-3.44,-2.86
17.344971,15.09,-3.99,-654,-26,0,1,-1.91,-3.84,-3.2
17.349976,14.43,-6.91,-649,-28,0,1,-1.84,-4.05,-3.38
17.35498,13.5,-6.91,-566,-28,0,1,-2.04,-4.26,-3.55
17.359985,12.75,-8.48,-644,-34,0,1,-1.97,-4.63,-3.86
17.36499,11.46,-8.48,-556,-34,0,1,-1.99,-4.77,-3.97
17.369995,10.64,-11.47,-538,-34,0,1,-1.91,-4.83,-4.03
17.375,9.6,-11.47,-463,-34,0,1,-2.11,-5.06,-4.21
17.380005,8.64,-11.24,-549,-40,0,1,-2.01,-5.23,-4.36
17.384949,7.3,-11.24,-465,-40,0,1,-1.85,-5.23,-4.36
17.389954,6.21,-14.26,-356,-38,0,1,-1.75,-5.23,-4.36
17.394958,5.1,-14.26,-281,-38,0,1,-1.94,-5.23,-4.36
17.399963,3.95,-13.61,-384,-38,0,1,-1.82,-5.23,-4.36
17.404968,2.72,-13.61,-312,-38,0,1,-1.63,-5.23,-4.36
17.409973,1.74,-14.33,-199,-38,0,1,-1.53,-5.23,-4.36
17.414978,0.54,-14.33,-140,-38,0,1,-1.49,-5.23,-4.36
17.419983,-0.77,-14.13,-112,-38,0,1,-1.36,-5.23,-4.36
17.424988,-2.15,-14.13,-36,-38,0,1,-1.2,-5.23,-4.36
17.429993,-3.26,-14.39,54,-36,0,1,-1.09,-5.23,-4.36
17.434997,-4.76,-14.39,117,-36,0,1,-0.96,-5.09,-4.25
17.440002,-6.4,-13.25,181,-30,0,1,-0.8,-4.6,-3.83
17.444946,-7.64,-13.25,247,-30,0,1,-0.56,-4.04,-3.36
17.449951,-9.02,-11.17,337,-24,0,1,-0.42,-3.41,-2.84
17.454956,-9.81,-11.17,356,-24,0,1,-0.14,-2.9,-2.41
17.459961,-10.52,-8.58,456,-20,0,1,-0.07,-2.76,-2.3
17.464966,-11.19,-8.58,447,-20,0,1,0.26,-2.71,-2.26
17.469971,-12.02,-7.35,596,-16,0,1,0.34,-2.41,-2.01
17.474976,-13.06,-7.35,605,-16,0,1,0.57,-1.6,-1.33
17.47998,-13.63,-5.16,668,-8,0,1,0.63,-0.85,-0.71
17.484985,-13.84,-5.16,619,-8,0,1,0.87,-0.65,-0.55
17.48999,-14.13,-1.55,688,-4,0,1,0.9,-0.58,-0.48
17.494995,-14.34,-1.55,659,-4,0,1,1.28,-0.32,-0.26
17.5,-14.77,0.26,800,4,0,1,1.32,0.33,0.27
17.505005,-14.72,0.26,782,4,0,1,1.5,0.93,0.78
17.509949,-14.62,3.96,800,8,0,1,1.49,1.1,0.92
17.514954,-14.48,3.96,751,8,0,1,1.84,1.33,1.11
17.519958,-14.52,5.86,800,14,0,1,1.85,1.94,1.62
17.524963,-14.24,5.86,800,14,0,1,2.01,2.59,2.16
17.529968,-13.79,9.18,800,18,0,1,1.96,2.89,2.41
17.534973,-13.08,9.18,755,18,0,1,2.23,3.04,2.53
17.539978,-12.69,10.68,800,24,0,1,2.19,3.37,2.81
17.544983,-12.02,10.68,773,24,0,1,2.27,3.85,3.21
17.549988,-11.37,14.07,763,26,0,1,2.21,4.13,3.44
17.554993,-10.45,14.07,679,26,0,1,2.45,4.4,3.67
17.559997,-9.68,15.18,764,34,0,1,2.38,4.67,3.89
17.565002,-8.47,15.18,680,34,0,1,2.37,4.85,4.04
17.569946,-7.55,18,638,34,0,1,2.27,4.98,4.15
17.574951,-6.36,18,558,34,0,1,2.44,5.12,4.27
17.579956,-5.53,18,616,38,0,1,2.35,5.25,4.38
17.584961,-4.06,18,548,38,0,1,2.21,5.25,4.38
17.589966,-3.07,18,454,40,0,1,2.11,5.25,4.38
17.594971,-1.65,18,391,40,0,1,1.97,5.25,4.38
17.599976,-0.31,18,312,42,0,1,1.83,5.25,4.38
17.60498,1.14,18,239,42,0,1,1.69,5.25,4.38
17.609985,2.39,18,162,40,0,1,1.56,5.25,4.38
17.61499,3.76,18,95,40,0,1,1.42,5.25,4.38
17.619995,5.23,18,22,38,0,1,1.28,5.25,4.38
17.625,6.62,18,-56,38,0,1,1.14,5.25,4.38
17.630005,8,18,-130,34,0,1,1,5.25,4.37
17.634949,9.46,18,-203,34,0,1,0.85,4.88,4.07
17.639954,10.78,18,-264,28,0,1,0.72,4.45,3.71
17.644958,12.08,18,-303,28,0,1,0.59,3.97,3.31
17.649963,13.44,17.98,-329,22,0,1,0.46,3.18,2.65
17.654968,14.27,17.98,-335,22,0,1,0.37,2.5,2.09
17.659973,15.11,14.93,-304,18,0,1,0.29,2.2,1.84
17.664978,15.56,14.93,-285,18,0,1,-0.06,2.06,1.72
17.669983,16.280001,13.22,-422,12,0,1,-0.14,1.87,1.56
17.674988,16.959999,13.22,-419,12,0,1,-0.37,1.34,1.12
17.679993,17.389999,11.02,-496,8,0,1,-0.42,0.79,0.66
17.684997,17.610001,11.02,-461,8,0,1,-0.66,0.61,0.51
17.690002,17.950001,8.79,-546,4,0,1,-0.69,0.49,0.41
17.694946,18.25,8.79,-527,4,0,1,-0.95,-0.01,-0.01
17.699951,18.35,6.98,-624,-2,0,1,-0.96,-0.62,-0.52
17.704956,18.25,6.98,-572,-2,0,1,-1.13,-0.92,-0.77
17.709961,18.059999,3.76,-617,-6,0,1,-1.11,-0.93,-0.78
17.714966,17.969999,3.76,-569,-6,0,1,-1.42,-1.13,-0.94
17.719971,17.91,2.34,-715,-12,0,1,-1.42,-1.71,-1.43
17.724976,17.49,2.34,-663,-12,0,1,-1.51,-2.21,-1.84
17.72998,17.129999,-0.49,-663,-16,0,1,-1.48,-2.36,-1.97
17.734985,16.67,-0.49,-598,-16,0,1,-1.72,-2.54,-2.12
17.73999,16.27,-2.43,-696,-22,0,1,-1.68,-3.04,-2.53
17.744995,15.58,-2.43,-623,-22,0,1,-1.8,-3.44,-2.87
17.75,14.94,-5.34,-644,-24,0,1,-1.74,-3.6,-3
17.755005,14.13,-5.34,-565,-24,0,1,-1.95,-3.74,-3.12
17.759949,13.48,-5.96,-652,-30,0,1,-1.88,-4.08,-3.4
17.764954,12.45,-5.96,-575,-30,0,1,-1.84,-4.32,-3.6
17.769958,11.55,-8.91,-514,-30,0,1,-1.75,-4.41,-3.68
17.774963,10.6,-8.91,-433,-30,0,1,-1.95,-4.6,-3.84
17.779968,9.7,-9.11,-521,-34,0,1,-1.86,-4.92,-4.1
17.784973,8.47,-9.11,-434,-34,0,1,-1.76,-5.04,-4.2
17.789978,7.38,-11.64,-347,-32,0,1,-1.65,-5.07,-4.23
17.794983,6.27,-11.64,-264,-32,0,1,-1.79,-5.19,-4.33
17.799988,5.02,-11.41,-327,-36,0,1,-1.67,-5.22,-4.35
17.804993,3.66,-11.41,-240,-36,0,1,-1.51,-5.11,-4.26
17.809997,2.63,-13.04,-145,-36,0,1,-1.4,-5.22,-4.35
17.815002,1.4,-13.04,-78,-36,0,1,-1.44,-5.23,-4.36
17.819946,0.16,-12.36,-95,-34,0,1,-1.32,-5.16,-4.3
17.824951,-1.22,-12.36,-24,-34,0,1,-1.11,-5.05,-4.21
17.829956,-2.33,-12.13,88,-30,0,1,-1,-5,-4.17
17.834961,-3.7,-12.13,145,-30,0,1,-0.84,-4.8,-4
17.839966,-5.18,-10.5,223,-28,0,1,-0.7,-4.38,-3.65
17.844971,-6.48,-10.5,278,-28,0,1,-0.4,-3.87,-3.23
17.849976,-7.89,-9.78,401,-22,0,1,-0.26,-3.15,-2.62
17.85498,-8.72,-9.78,418,-22,0,1,-0.11,-2.51,-2.09
17.859985,-9.41,-7.17,434,-16,0,1,-0.04,-2.29,-1.91
17.86499,-9.9,-7.17,415,-16,0,1,0.27,-2.28,-1.9
17.869995,-10.65,-5,550,-12,0,1,0.35,-2.04,-1.7
17.875,-11.64,-5,555,-12,0,1,0.66,-1.31,-1.09
17.880005,-12.24,-2.78,670,-4,0,1,0.72,-0.55,-0.45
17.884949,-12.36,-2.78,624,-4,0,1,0.96,-0.31,-0.26
17.889954,-12.63,0.39,687,0,0,1,0.98,-0.2,-0.17
17.894958,-12.85,0.39,655,0,0,1,1.32,0.12,0.1
17.899963,-13.32,2.23,788,6,0,1,1.37,0.87,0.73
17.904968,-13.2,2.23,747,6,0,1,1.54,1.44,1.2
17.909973,-12.95,5.95,768,10,0,1,1.52,1.55,1.29
17.914978,-12.71,5.95,702,10,0,1,1.87,1.71,1.42
17.919983,-12.66,7.4,800,16,0,1,1.86,2.29,1.91
17.924988,-12.35,7.4,780,16,0,1,1.98,2.9,2.42
17.929993,-11.89,10.73,769,20,0,1,1.93,3.24,2.7
17.934997,-10.98,10.73,683,20,0,1,2.17,3.37,2.81
17.940002,-10.58,12.25,762,26,0,1,2.13,3.71,3.09
17.944946,-9.81,12.25,694,26,0,1,2.21,4.2,3.5
17.949951,-9.07,15.65,680,28,0,1,2.13,4.44,3.7
17.954956,-8.07,15.65,593,28,0,1,2.37,4.53,3.78
17.959961,-7.3,16.309999,684,34,0,1,2.3,4.82,4.02
17.964966,-5.9,16.309999,606,34,0,1,2.22,5.13,4.27
17.969971,-4.98,18,527,34,0,1,2.13,5.25,4.38
17.974976,-3.69,18,446,34,0,1,2.17,5.25,4.38
17.97998,-2.67,18,445,38,0,1,2.07,5.25,4.38
17.984985,-1.24,18,377,38,0,1,1.92,5.25,4.38
17.98999,-0.09,18,296,36,0,1,1.81,5.25,4.38
17.994995,1.14,18,231,36,0,1,1.69,5.25,4.38
18,2.69,18,164,38,0,1,1.53,5.25,4.38
18.005005,4.03,18,81,38,0,1,1.4,5.25,4.38
18.009949,5.13,18,9,36,0,1,1.29,5.25,4.38
18.014954,6.73,18,-50,36,0,1,1.13,5.25,4.38
18.019958,8.15,18,-136,32,0,1,0.99,5.25,4.38
18.024963,9.62,18,-211,32,0,1,0.84,5.02,4.18
18.029968,11.26,18,-279,26,0,1,0.67,4.4,3.66
18.034973,12.41,18,-330,26,0,1,0.56,3.64,3.03
18.039978,13.52,17.379999,-332,22,0,1,0.45,3.14,2.61
18.044983,14.26,17.379999,-328,22,0,1,0.31,2.98,2.48
18.049988,15.16,15.71,-351,16,0,1,0.22,2.76,2.3
18.054993,16.059999,15.71,-356,16,0,1,-0.04,2.26,1.88
18.059997,16.799999,12.61,-440,10,0,1,-0.11,1.64,1.36
18.065002,17.25,12.61,-415,10,0,1,-0.46,1.39,1.16
18.069946,17.799999,10.87,-554,6,0,1,-0.52,1.24,1.04
18.074951,18.24,10.87,-542,6,0,1,-0.74,0.77,0.64
18.079956,18.549999,8.62,-614,-2,0,1,-0.77,0.19,0.16
18.084961,18.629999,8.62,-574,-2,0,1,-1,-0.02,-0.02
18.089966,18.73,5.42,-656,-4,0,1,-1.01,-0.06,-0.05
18.094971,18.870001,5.42,-627,-4,0,1,-1.34,-0.45,-0.37
18.099976,18.969999,4.02,-776,-12,0,1,-1.35,-1.23,-1.02
18.10498,18.629999,4.02,-724,-12,0,1,-1.46,-1.61,-1.34
18.109985,18.4,0.28,-725,-14,0,1,-1.44,-1.64,-1.37
18.11499,18.09,0.28,-670,-14,0,1,-1.78,-1.8,-1.5
18.119995,17.9,-0.72,-800,-20,0,1,-1.76,-2.35,-1.96
18.125,17.389999,-0.72,-771,-20,0,1,-1.81,-2.92,-2.43
18.130005,16.950001,-4.07,-740,-22,0,1,-1.77,-3.23,-2.69
18.134949,16.16,-4.07,-660,-22,0,1,-2.02,-3.36,-2.8
18.139954,15.59,-4.68,-767,-28,0,1,-1.97,-3.6,-3
18.144958,14.79,-4.68,-694,-28,0,1,-1.95,-3.94,-3.28
18.149963,14.09,-7.61,-640,-30,0,1,-1.88,-4.24,-3.54
18.154968,13.13,-7.61,-557,-30,0,1,-2.07,-4.53,-3.77
18.159973,12.25,-9.2,-631,-38,0,1,-1.99,-4.86,-4.05
18.164978,10.97,-9.2,-535,-38,0,1,-2.02,-4.97,-4.14
18.169983,10.01,-12.2,-519,-36,0,1,-1.92,-5.05,-4.21
18.174988,8.79,-12.2,-437,-36,0,1,-2.1,-5.2,-4.34
18.179993,7.82,-12.45,-516,-40,0,1,-2,-5.23,-4.36
18.184997,6.42,-12.45,-442,-40,0,1,-1.89,-5.23,-4.36
18.190002,5.29,-14.56,-363,-38,0,1,-1.77,-5.23,-4.36
18.194946,4.23,-14.56,-290,-38,0,1,-1.88,-5.23,-4.36
18.199951,2.84,-13.91,-345,-42,0,1,-1.74,-5.23,-4.36
18.204956,1.55,-13.91,-261,-42,0,1,-1.55,-5.23,-4.36
18.209961,0.56,-15.57,-147,-38,0,1,-1.45,-5.23,-4.36
18.214966,-0.83,-15.57,-89,-38,0,1,-1.47,-5.23,-4.36
18.219971,-2.01,-14.46,-103,-38,0,1,-1.36,-5.23,-4.36
18.224976,-3.36,-14.46,-36,-38,0,1,-1.11,-5.23,-4.36
18.22998,-4.49,-14.27,105,-34,0,1,-1,-5.2,-4.33
18.234985,-6.1,-14.27,167,-34,0,1,-0.82,-4.82,-4.02
18.23999,-7.62,-12.66,251,-32,0,1,-0.66,-4.28,-3.57
18.244995,-8.77,-12.66,300,-32,0,1,-0.39,-3.75,-3.13
18.25,-10.05,-11.96,406,-24,0,1,-0.26,-3.06,-2.55
18.255005,-10.83,-11.96,412,-24,0,1,-0.11,-2.48,-2.07
18.259949,-11.57,-8.46,425,-20,0,1,-0.04,-2.34,-1.95
18.264954,-12.07,-8.46,412,-20,0,1,0.36,-2.22,-1.85
18.269958,-12.75,-6.76,596,-14,0,1,0.43,-1.96,-1.64
18.274963,-13.61,-6.76,595,-14,0,1,0.68,-1.2,-1
18.279968,-13.99,-4.11,672,-8,0,1,0.72,-0.47,-0.39
18.284973,-14.07,-4.11,613,-8,0,1,1,-0.28,-0.24
18.289978,-14.25,-1.41,700,-2,0,1,1.01,-0.2,-0.16
18.294983,-14.46,-1.41,666,-2,0,1,1.31,0.23,0.19
18.299988,-14.91,0.87,769,6,0,1,1.35,1.11,0.93
18.304993,-14.72,0.87,719,6,0,1,1.56,1.75,1.46
18.309997,-14.45,5.04,748,8,0,1,1.53,1.87,1.56
18.315002,-14.07,5.04,674,8,0,1,1.91,1.98,1.65
18.319946,-13.93,6.48,800,16,0,1,1.9,2.53,2.11
18.324951,-13.54,6.48,764,16,0,1,2,3.1,2.58
18.329956,-12.97,10.27,749,18,0,1,1.94,3.41,2.84
18.334961,-12.07,10.27,662,18,0,1,2.23,3.55,2.96
18.339966,-11.59,10.87,767,26,0,1,2.19,3.92,3.27
18.344971,-10.62,10.87,694,26,0,1,2.15,4.34,3.62
18.349976,-9.78,14.72,622,28,0,1,2.06,4.6,3.83
18.35498,-8.72,14.72,532,28,0,1,2.34,4.8,4
18.359985,-7.86,15.84,639,34,0,1,2.26,5.12,4.27
18.36499,-6.54,15.84,552,34,0,1,2.24,5.25,4.38
18.369995,-5.51,18,507,34,0,1,2.13,5.25,4.38
18.375,-4.2,18,429,34,0,1,2.22,5.25,4.38
18.380005,-3.2,18,459,38,0,1,2.12,5.25,4.38
18.384949,-1.72,18,396,38,0,1,1.97,5.25,4.38
18.389954,-0.6,18,315,36,0,1,1.86,5.25,4.38
18.394958,0.51,18,254,36,0,1,1.75,5.25,4.38
18.399963,2.15,18,194,38,0,1,1.58,5.25,4.38
18.404968,3.58,18,107,38,0,1,1.44,5.25,4.38
18.409973,4.57,18,31,36,0,1,1.34,5.25,4.38
18.414978,6.29,18,-22,36,0,1,1.17,5.25,4.38
18.419983,7.59,18,-112,32,0,1,1.04,5.25,4.38
18.424988,9.13,18,-182,32,0,1,0.89,5.23,4.36
18.429993,10.75,18,-263,26,0,1,0.72,4.67,3.89
18.434997,12.02,18,-323,26,0,1,0.6,3.89,3.24
18.440002,13.21,16.42,-336,22,0,1,0.48,3.38,2.82
18.444946,14.02,16.42,-340,22,0,1,0.24,3.17,2.64
18.449951,14.99,15.2,-418,14,0,1,0.14,2.92,2.43
18.454956,15.88,15.2,-424,14,0,1,-0.07,2.42,2.02
18.459961,16.65,12.11,-482,12,0,1,-0.14,1.84,1.54
18.464966,17.120001,12.11,-461,12,0,1,-0.5,1.55,1.29
18.469971,17.76,10.36,-599,6,0,1,-0.56,1.38,1.15
18.474976,18.24,10.36,-590,6,0,1,-0.79,0.87,0.72
18.47998,18.549999,8.12,-662,0,0,1,-0.82,0.32,0.27
18.484985,18.690001,8.12,-621,0,0,1,-1.06,0.1,0.08
18.48999,18.76,5.38,-705,-4,0,1,-1.06,0.08,0.06
18.494995,18.91,5.38,-674,-4,0,1,-1.35,-0.21,-0.17
18.5,19.120001,3.53,-800,-12,0,1,-1.37,-0.98,-0.82
18.505005,18.809999,3.53,-761,-12,0,1,-1.53,-1.45,-1.2
18.509949,18.700001,-0.21,-789,-12,0,1,-1.52,-1.57,-1.31
18.514954,18.41,-0.21,-736,-12,0,1,-1.86,-1.79,-1.49
18.519958,18.15,-0.76,-800,-20,0,1,-1.84,-2.28,-1.9
18.524963,17.709999,-0.76,-800,-20,0,1,-1.85,-2.77,-2.31
18.529968,17.26,-4.56,-776,-24,0,1,-1.8,-3.14,-2.62
18.534973,16.48,-4.56,-694,-24,0,1,-2.1,-3.36,-2.8
18.539978,15.87,-6.1,-800,-30,0,1,-2.04,-3.64,-3.03
18.544983,15.01,-6.1,-744,-30,0,1,-2.11,-3.96,-3.3
18.549988,14.3,-9.05,-738,-30,0,1,-2.04,-4.18,-3.48
18.554993,13.28,-9.05,-656,-30,0,1,-2.23,-4.42,-3.69
18.559997,12.43,-9.71,-730,-38,0,1,-2.15,-4.74,-3.95
18.565002,11.28,-9.71,-641,-38,0,1,-2.1,-4.95,-4.12
18.569946,10.35,-13.18,-577,-38,0,1,-2.01,-5.08,-4.23
18.574951,9.22,-13.18,-491,-38,0,1,-2.24,-5.23,-4.36
18.579956,8.2,-13.44,-599,-44,0,1,-2.14,-5.23,-4.36
18.584961,6.82,-13.44,-522,-44,0,1,-2.03,-5.23,-4.36
18.589966,5.79,-16.02,-445,-42,0,1,-1.92,-5.23,-4.36
18.594971,4.61,-16.02,-377,-42,0,1,-2.06,-5.23,-4.36
18.599976,3.37,-15.85,-453,-44,0,1,-1.94,-5.23,-4.36
18.60498,2.17,-15.85,-377,-44,0,1,-1.8,-5.23,-4.36
18.609985,1.02,-17.07,-295,-42,0,1,-1.69,-5.23,-4.36
18.61499,-0.04,-17.07,-226,-42,0,1,-1.7,-5.23,-4.36
18.619995,-1.55,-16.440001,-235,-42,0,1,-1.55,-5.23,-4.36
18.625,-2.84,-16.440001,-147,-42,0,1,-1.36,-5.23,-4.36
18.630005,-3.76,-17.190001,-37,-42,0,1,-1.27,-5.23,-4.36
18.634949,-5.29,-17.190001,15,-42,0,1,-1.19,-5.23,-4.36
18.639954,-6.53,-17.02,60,-38,0,1,-1.07,-5.23,-4.36
18.644958,-8.02,-17.02,130,-38,0,1,-0.9,-5.2,-4.33
18.649963,-9.69,-14.98,223,-32,0,1,-0.73,-4.43,-3.69
18.654968,-10.89,-14.98,280,-32,0,1,-0.41,-3.76,-3.14
18.659973,-11.91,-12.91,408,-26,0,1,-0.31,-3.53,-2.94
18.664978,-12.83,-12.91,417,-26,0,1,-0.01,-3.43,-2.86
18.669983,-13.87,-10.34,550,-22,0,1,0.1,-3.19,-2.66
18.674988,-15.07,-10.34,573,-22,0,1,0.47,-2.5,-2.09
18.679993,-15.87,-8.65,728,-14,0,1,0.55,-1.75,-1.46
18.684997,-16.34,-8.65,699,-14,0,1,0.77,-1.45,-1.2
18.690002,-16.870001,-5.08,755,-8,0,1,0.82,-1.28,-1.07
18.694946,-17.35,-5.08,733,-8,0,1,1.23,-0.79,-0.66
18.699951,-18.01,-2.84,800,2,0,1,1.29,0.12,0.1
18.704956,-18.120001,-2.84,800,2,0,1,1.53,0.81,0.68
18.709961,-18.08,1.75,800,6,0,1,1.52,1.12,0.93
18.714966,-17.91,1.75,800,6,0,1,1.97,1.35,1.13
18.719971,-17.9,4.09,800,14,0,1,1.97,1.88,1.56
18.724976,-17.559999,4.09,800,14,0,1,2.17,2.43,2.03
18.72998,-17.209999,7.39,800,18,0,1,2.13,2.79,2.32
18.734985,-16.549999,7.39,800,18,0,1,2.39,3.02,2.51
18.73999,-16.15,9.35,800,24,0,1,2.35,3.39,2.82
18.744995,-15.3,9.35,800,24,0,1,2.47,3.74,3.12
18.75,-14.59,12.27,800,26,0,1,2.39,3.91,3.26
18.755005,-13.65,12.27,796,26,0,1,2.59,4.11,3.43
18.759949,-12.89,13.83,800,30,0,1,2.52,4.51,3.76
18.764954,-11.81,13.83,779,30,0,1,2.56,4.83,4.03
18.769958,-10.87,15.88,760,32,0,1,2.47,4.98,4.15
18.774963,-9.57,15.88,673,32,0,1,2.54,5.06,4.21
18.779968,-8.53,17.030001,685,38,0,1,2.44,5.24,4.36
18.784973,-7.18,17.030001,603,38,0,1,2.42,5.25,4.38
18.789978,-6.02,18,573,38,0,1,2.3,5.25,4.38
18.794983,-4.81,18,499,38,0,1,2.28,5.25,4.38
18.799988,-3.78,18,478,44,0,1,2.18,5.25,4.38
18.804993,-2.23,18,418,44,0,1,2.02,5.25,4.38
18.809997,-1.12,18,334,42,0,1,1.91,5.25,4.38
18.815002,0.26,18,275,42,0,1,1.77,5.25,4.38
18.819946,1.85,18,204,42,0,1,1.62,5.25,4.38
18.824951,3.12,18,121,42,0,1,1.49,5.25,4.38
18.829956,4.24,18,54,40,0,1,1.38,5.25,4.38
18.834961,5.96,18,-5,40,0,1,1.2,5.25,4.38
18.839966,7.37,18,-95,34,0,1,1.06,5.25,4.38
18.844971,8.87,18,-170,34,0,1,0.91,5.13,4.28
18.849976,10.43,18,-245,30,0,1,0.76,4.65,3.87
18.85498,11.76,18,-301,30,0,1,0.62,3.91,3.25
18.859985,12.93,17.82,-320,26,0,1,0.51,3.31,2.75
18.86499,13.93,17.82,-320,26,0,1,0.39,2.96,2.46
18.869995,14.89,16.17,-325,18,0,1,0.29,2.64,2.2
18.875,15.7,16.17,-321,18,0,1,0.05,2.14,1.78
18.880005,16.4,13.1,-393,14,0,1,-0.02,1.63,1.36
18.884949,16.82,13.1,-367,14,0,1,-0.37,1.38,1.15
18.889954,17.360001,11.37,-503,8,0,1,-0.43,1.14,0.95
18.894958,17.85,11.37,-486,8,0,1,-0.65,0.62,0.52
18.899963,18.110001,8.69,-555,2,0,1,-0.67,0.09,0.07
18.904968,18.190001,8.69,-510,2,0,1,-0.95,-0.08,-0.06
18.909973,18.32,5.96,-618,2,0,1,-0.96,-0.14,-0.12
18.914978,18.379999,5.96,-590,2,0,1,-1.24,-0.49,-0.41
18.919983,18.41,5.05,-710,-8,0,1,-1.25,-1.05,-0.87
18.924988,18.209999,5.05,-663,-8,0,1,-1.32,-1.35,-1.13
18.929993,17.93,1.8,-655,-8,0,1,-1.29,-1.4,-1.17
18.934997,17.75,1.8,-604,-8,0,1,-1.59,-1.66,-1.39
18.940002,17.6,0.83,-744,-16,0,1,-1.58,-2.34,-1.95
18.944946,17.1,0.83,-679,-16,0,1,-1.63,-2.86,-2.39
18.949951,16.68,-2.95,-645,-18,0,1,-1.58,-3.06,-2.55
18.954956,15.97,-2.95,-570,-18,0,1,-1.89,-3.21,-2.68
18.959961,15.42,-3.99,-707,-24,0,1,-1.84,-3.57,-2.98
18.964966,14.61,-3.99,-631,-24,0,1,-1.86,-4,-3.33
18.969971,13.88,-6.9,-595,-26,0,1,-1.79,-4.21,-3.51
18.974976,12.95,-6.9,-510,-26,0,1,-1.99,-4.37,-3.64
18.97998,12.13,-8,-590,-32,0,1,-1.9,-4.73,-3.94
18.984985,10.91,-8,-501,-32,0,1,-1.89,-4.94,-4.12
18.98999,9.93,-10.97,-457,-32,0,1,-1.79,-4.97,-4.14
18.994995,8.83,-10.97,-373,-32,0,1,-1.98,-5.11,-4.26
19,7.73,-10.73,-458,-36,0,1,-1.87,-5.23,-4.36
19.005005,6.56,-10.73,-373,-36,0,1,-1.73,-5.23,-4.36
