time,spd_kp_0.27_ki_0.0043_pwma,spd_kp_0.291_ki_0.00290_pwma,spd_kp_0.27_ki_0.0043_pwmb,spd_kp_0.291_ki_0.00290_pwmb,spd_kp_0.27_ki_0.0043_pitch,spd_kp_0.291_ki_0.00290_pitch,spd_kp_0.27_ki_0.0043_motor_a_speed,spd_kp_0.291_ki_0.00290_motor_a_speed,spd_kp_0.27_ki_0.0043_motor_b_speed,spd_kp_0.291_ki_0.00290_motor_b_speed,spd_kp_0.27_ki_0.0043_target_angle,spd_kp_0.291_ki_0.00290_target_angle,spd_kp_0.27_ki_0.0043_angle_error,spd_kp_0.291_ki_0.00290_angle_error
2.61,800,800,800,800,-52.2906444852118,-54.1293416563437,51.9816147082339,52,62,60,15,15,67.2906444852118,69.1293416563437
2.615,800,800,800,800,-52.1316313696303,-53.9102397582417,52,51.9960039960049,62,59.9960039960049,15,15,67.1316313696303,68.9102397582417
2.62,800,800,800,800,-52.2701198791209,-54.0302287692308,52,50,60,58,15,15,67.2701198791209,69.0302287692308
2.625,800,800,800,800,-52.389999,-54.259998,52,50,60,58,15,15,67.389999,69.259998
2.63,800,800,800,800,-52.5298591398602,-54.2000609370629,50.0019980019976,51.9980019980017,60,59.9980019980017,15,15,67.5298591398602,69.2000609370629
2.635,800,800,800,800,-52.4800998981019,-54.180039962038,50,52,60,60,15,15,67.4800998981019,69.180039962038
2.64,800,800,800,800,-52.489972023976,-54.189969032967,51.994005994006,50.0059940059947,61.994005994006,58.0059940059947,15,15,67.489972023976,69.189969032967
2.645,800,800,800,800,-52.6493626393607,-54.3194805154845,52,50,62,58,15,15,67.6493626393607,69.3194805154845
2.65,800,800,800,800,-52.8191846618705,-54.2911757664335,52,52,62,60,15,15,67.8191846618705,69.2911757664336
2.655,800,800,800,800,-52.7901748203796,-54.353342673926,52,52,62,59.9628371628378,15,15,67.7901748203796,69.353342673926
2.66,800,800,800,800,-52.9191149034965,-54.531933065934,50.0135864135862,52,62,58,15,15,67.9191149034965,69.531933065934
2.665,800,800,800,800,-53.0192207636364,-54.6376773382617,50,52,62,58.0663336663344,15,15,68.0192207636364,69.6376773382617
2.67,800,800,800,800,-53.0794745098901,-54.4985974025974,50,52,62,62,15,15,68.0794745098901,69.4985974025974
2.675,800,800,800,800,-53.0403926181818,-54.4107292561439,50,52,62,61.9708291708294,15,15,68.0403926181818,69.4107292561439
2.68,800,800,800,800,-53.0100399622378,-54.459863163037,52,52,60,60,15,15,68.0100399622378,69.459863163037
2.685,800,800,800,800,-53.040060951239,-54.4478606870504,52,52,60.0007993605115,60,15,15,68.040060951239,69.4478606870504
2.69,800,800,800,800,-53.189939048761,-54.2790559666334,52,52,61.9992006394885,60,15,15,68.189939048761,69.2790559666334
2.695,800,800,800,800,-53.2698881104895,-54.2002167842158,52,52,62,60,15,15,68.2698881104895,69.2002167842158
2.7,800,800,800,800,-53.4196383644356,-54.220588393007,50.0047952047948,52,60.0047952047948,60,15,15,68.4196383644356,69.220588393007
2.705,800,800,800,800,-53.5296253702298,-54.2792957208791,50,52,60,60,15,15,68.5296253702298,69.2792957208791
2.71,800,800,800,800,-53.6892957032968,-54.1990659428571,50,52,61.9912087912093,60,15,15,68.6892957032968,69.1990659428571
2.715,800,800,800,800,-53.650217768032,-54.080817178022,50,51.9864135864138,62,59.9864135864138,15,15,68.650217768032,69.0808171780219
2.72,800,800,800,800,-53.6599360767233,-54.2013336615384,50,50,60.0127872127872,58,15,15,68.6599360767233,69.2013336615384
2.725,800,800,800,800,-53.7195574361639,-54.4295204891109,50,50.0095904095898,60,58.0095904095898,15,15,68.7195574361638,69.4295204891109
2.73,800,800,800,800,-53.7794955202797,-54.3298121404876,50,52,60,60,15,15,68.7794955202797,69.3298121404876
2.735,800,800,800,800,-53.7205525403677,-54.2803286703296,50,51.9940059940068,60,59.9940059940067,15,15,68.7205525403677,69.2803286703296
2.74,800,800,800,800,-53.8288811106893,-54.3903986023975,50,50,60,58,15,15,68.8288811106893,69.3903986023975
2.745,800,800,800,800,-53.8401098911089,-54.5899400589411,50,50.0019980019983,60,58.0019980019983,15,15,68.8401098911089,69.5899400589411
2.75,800,800,800,800,-53.950001,-54.529999,50,52,60,60,15,15,68.950001,69.529999
2.755,800,800,800,800,-53.9000519490509,-54.3501778211788,50,52,60,60,15,15,68.9000519490509,69.3501778211788
2.76,800,800,800,800,-53.9399190859141,-54.359981013986,50,50.0039960039966,61.9960039960041,58.0039960039966,15,15,68.9399190859141,69.359981013986
2.765,800,800,800,800,-54.0596413536464,-54.4397592457542,50,50,62,58,15,15,69.0596413536464,69.4397592457542
2.77,800,800,800,800,-54.1894795274726,-54.3204795164835,50,53.9840159840169,62,59.9920079920085,15,15,69.1894795274726,69.3204795164835
2.775,800,800,800,800,-54.3094254508393,-54.369999,50,53.9608391608395,62,60,15,15,69.3094254508393,69.369999
2.78,800,800,800,800,-54.4094205852148,-54.3733436553446,50,52,62,60,15,15,69.4094205852148,69.3733436553446
2.785,800,800,800,800,-54.4497292649351,-54.5489441076923,50,52,62,60,15,15,69.4497292649351,69.5489441076923
2.79,800,800,800,800,-54.5095304909091,-54.4909969552448,51.9844155844155,52,62,60,15,15,69.5095304909091,69.4909969552448
2.795,800,800,800,800,-54.509998,-54.5521808181818,52,51.9688311688311,62,59.9688311688311,15,15,69.509998,69.5521808181818
2.8,800,800,800,800,-54.470392579021,-54.692770257942,50.0195804195803,50,62,58,15,15,69.470392579021,69.692770257942
2.805,800,800,800,800,-54.5,-54.8802727418581,50,50.0271728271725,62,58.0271728271725,15,15,69.5,69.8802727418581
2.81,800,800,800,800,-54.499964028777,-54.8992465791367,50,52,62,60,15,15,69.499964028777,69.8992465791367
2.815,800,800,800,800,-54.410035971223,-54.840235776024,50,51.976423576424,62,59.976423576424,15,15,69.410035971223,69.840235776024
2.82,800,800,800,800,-54.5597912083917,-54.8614036081918,50,50,62,58,15,15,69.5597912083916,69.8614036081918
2.825,800,800,800,800,-54.7196173836164,-54.9893166461539,50,50.0195804195796,62,58.0195804195796,15,15,69.7196173836164,69.9893166461539
2.83,800,800,800,800,-54.7997272785215,-54.9187672395604,51.9932067932069,52,62,60,15,15,69.7997272785215,69.9187672395604
2.835,800,800,800,800,-54.5411438483516,-54.7796873350649,52,52,62,59.9844155844155,15,15,69.5411438483516,69.7796873350649
2.84,800,800,800,800,-54.6692967174825,-54.7407492255744,50.0107892107889,52,62,58,15,15,69.6692967174825,69.7407492255744
2.845,800,800,800,800,-54.8091058759241,-54.8497662491509,50,52,62,58.0115884115881,15,15,69.8091058759241,69.8497662491508
2.85,800,800,800,800,-54.9191848353647,-54.8094735274726,50,52,62,60,15,15,69.9191848353647,69.8094735274726
2.855,800,800,800,800,-54.9596633272727,-54.6999630227818,50,51.9924060751408,62,59.9924060751408,15,15,69.9596633272727,69.6999630227818
2.86,800,800,800,800,-54.959999,-54.690028976024,50,50,62,58,15,15,69.959999,69.690028976024
2.865,800,800,800,800,-54.959999,-54.6998011938062,50,50.0039960039951,62,58.0039960039951,15,15,69.959999,69.6998011938062
2.87,800,800,800,800,-54.959999,-54.5999280709291,50,52,62,60,15,15,69.959999,69.5999280709291
2.875,800,800,800,800,-54.959999,-54.529999,50,52,62,60,15,15,69.959999,69.529999
2.88,800,800,800,800,-54.959999,-54.7198111878122,50,52,62,58.0019980019983,15,15,69.959999,69.7198111878122
2.885,800,800,800,800,-54.959999,-54.7798791238761,50,52,62,58,15,15,69.959999,69.7798791238761
2.89,800,800,800,800,-54.959999,-54.5606603346654,50,52,62,59.9940059940053,15,15,69.959999,69.5606603346654
2.895,800,800,800,800,-54.959999,-54.5400809200799,50,52,62,60,15,15,69.959999,69.5400809200799
2.9,800,800,800,800,-54.959999,-54.6898032153846,50,52,62,60,15,15,69.959999,69.6898032153846
2.905,800,800,800,800,-54.959999,-54.6783276723277,50,52,62,60,15,15,69.959999,69.6783276723277
2.91,800,800,800,800,-54.959999,-54.5907033142857,50,52,62,60,15,15,69.959999,69.5907033142857
2.915,800,800,800,800,-54.959999,-54.6316593250749,50,51.9668331668328,62,59.9668331668328,15,15,69.959999,69.6316593250749
2.92,800,800,800,800,-54.959999,-54.7298441714286,50,50,62,58,15,15,69.959999,69.7298441714286
2.925,800,800,800,800,-54.959999,-54.720001,50,50,62,58.0291708291706,15,15,69.959999,69.720001
2.93,800,800,800,800,-54.959999,-54.7206803070929,50,50,62,60,15,15,69.959999,69.7206803070929
2.935,800,800,800,800,-54.959999,-54.7706294964029,50,50,62,59.9748201438855,15,15,69.959999,69.7706294964029
2.94,800,800,800,800,-54.959999,-54.8208251630369,50,50,62,58,15,15,69.959999,69.8208251630369
2.945,800,800,800,800,-54.959999,-54.8885963918082,50,50.0215784215777,62,58.0215784215777,15,15,69.959999,69.8885963918082
2.95,800,800,800,800,-54.959999,-54.7583336839161,50,52,62,60,15,15,69.959999,69.7583336839161
2.955,800,800,800,800,-54.959999,-54.5907032791209,50,51.9824175824172,62,59.9824175824173,15,15,69.959999,69.5907032791209
2.96,800,800,800,800,-54.959999,-54.6708551506494,50,50,62,58,15,15,69.959999,69.6708551506493
2.965,800,800,800,800,-54.959999,-54.7795234755245,50,50.0135864135862,62,58.0135864135862,15,15,69.959999,69.7795234755245
2.97,800,800,800,800,-54.959999,-54.7104625480519,50,52,62,60,15,15,69.959999,69.7104625480519
2.975,800,800,800,800,-54.959999,-54.7901448513486,50,52,62,59.9904095904102,15,15,69.959999,69.7901448513486
2.98,800,800,800,800,-54.959999,-54.8204936089128,50,52,62,58,15,15,69.959999,69.8204936089128
2.985,800,800,800,800,-54.959999,-54.9497612337663,50,51.9940059940068,62,58.0059940059933,15,15,69.959999,69.9497612337663
2.99,800,800,800,800,-54.959999,-54.8698791238761,50,50,62,60,15,15,69.959999,69.8698791238762
2.995,800,800,800,800,-54.959999,-54.8101008991009,50,50,62,59.9980019980017,15,15,69.959999,69.8101008991009
3,800,800,800,800,-54.959999,-54.91,50,50,62,58,15,15,69.959999,69.91
