time,spd_kp_0.203_ki_0.004_pwma,spd_kp_0.27_ki_0.0043_tar40_pwma,spd_kp_0.291_ki_0.00290_pwma,spd_kp_0.203_ki_0.004_pwmb,spd_kp_0.27_ki_0.0043_tar40_pwmb,spd_kp_0.291_ki_0.00290_pwmb,spd_kp_0.203_ki_0.004_pitch,spd_kp_0.27_ki_0.0043_tar40_pitch,spd_kp_0.291_ki_0.00290_pitch,spd_kp_0.203_ki_0.004_motor_a_speed,spd_kp_0.27_ki_0.0043_tar40_motor_a_speed,spd_kp_0.291_ki_0.00290_motor_a_speed,spd_kp_0.203_ki_0.004_motor_b_speed,spd_kp_0.27_ki_0.0043_tar40_motor_b_speed,spd_kp_0.291_ki_0.00290_motor_b_speed,spd_kp_0.203_ki_0.004_target_angle,spd_kp_0.27_ki_0.0043_tar40_target_angle,spd_kp_0.291_ki_0.00290_target_angle,spd_kp_0.203_ki_0.004_angle_error,spd_kp_0.27_ki_0.0043_tar40_angle_error,spd_kp_0.291_ki_0.00290_angle_error
1.62000155769231,800,800,800,800,800,800,-50.9199633710523,-51.4613949350457,-50.7458122646584,50,51.9534696073153,52,60,61.9534696073153,60,5.66,7.61488569123189,7.77906939214631,56.5799633710523,59.0762806262776,58.5248816568047
1.6250015625,800,800,800,800,800,800,-51.0600134865759,-51.3999988771853,-50.8599791468531,52,51.9993756243754,52,62,61.9993756243754,60,5.32,7.6101904345655,7.78001560939061,56.3800134865759,59.0101893117508,58.6399947562438
1.63000156730769,800,800,800,800,800,800,-51.0999705679532,-51.3900058605836,-50.7900490096826,52,50.0013717052179,52,62,60.0013717052179,60,5.32,8.21958162990855,7.82996570736955,56.4199705679532,59.6095874904922,58.6200147170522
1.63500157211539,800,800,800,800,800,800,-51.169992006019,-51.419947484893,-50.9197790989578,50.0001712565999,50,52,60.0001712565999,60,60,5.77996061098202,8.22,7.83,56.949952617001,59.639947484893,58.7497790989578
1.64000157692308,800,800,800,800,800,800,-51.319837468055,-51.439945358649,-51.1094914245984,50,51.9946361330971,50.0053638669029,60,61.9946361330971,58.0053638669029,5.78,7.75126050872217,7.87986590332743,57.099837468055,59.1912058673712,58.9893573279259
1.64500158173077,800,800,800,800,800,800,-51.5099060515675,-51.4499641929013,-51.2295584068153,51.9990321115748,52,50,60,62,58,5.45015970159016,7.75,7.88,56.9600657531577,59.1999641929013,59.1095584068153
1.65000158653846,800,800,800,800,800,800,-51.6400060316645,-51.5097173331765,-51.0607962577518,51.9997656189961,52,51.9906439714136,59.9997656189961,60.0093560285864,59.9906439714136,5.45003046953051,8.35714641128114,7.34252612771834,57.090036501195,59.8668637444576,58.4033223854702
1.65500159134615,800,800,800,800,800,800,-51.6999481472431,-51.6492073296358,-51.1594324002046,50.0017616998386,52,52,58.0017616998386,60,60,5.70977097902099,8.36,7.34,57.4097191262641,60.0092073296358,58.4994324002046
1.66000159615385,800,800,800,800,800,800,-51.7399907622073,-51.7294660857373,-51.2493993314378,50,52,52,58,61.9866518097287,58.0133481902713,5.71,8.16133481902713,7.95586206101589,57.4499907622073,59.8908009047645,59.2052613924537
1.66500160096154,800,800,800,800,800,800,-51.869999,-51.6803736914315,-51.2599232766614,52,52,52,60,62,58,5.37,8.16,7.96,57.239999,59.8403736914315,59.2199232766614
1.67000160576923,800,800,800,800,800,800,-51.869999,-51.8683896370725,-51.1211848441386,52,50.0169407515562,52,60,60.0169407515562,59.9830592484438,5.37,8.49712007223544,7.72203289018675,57.239999,60.365509709308,58.8432177343253
1.67500161057692,800,800,800,800,800,800,-51.8200139022943,-52.0284840534081,-51.2586724312005,52,50,52,58.0005561028924,60,60,5.82987209633475,8.5,7.72,57.649885998629,60.5284840534081,58.9786724312005
1.68000161538462,800,800,800,800,800,800,-51.8800074554061,-52.0893720021364,-51.5073813858449,52,51.9790670867602,52,58.0012910166762,61.9790670867602,58.0209329132412,5.82995481441633,8.03491923461135,8.0465460693152,57.7099622698225,60.1242912367477,59.55392745516
1.68500162019231,800,800,800,800,800,800,-51.8999884935997,-52.0109151826923,-51.6385086039201,52,52,52,61.9972988549913,62,58,5.69009454007531,8.03,8.05,57.590083033675,60.0409151826923,59.6885086039201
1.690001625,800,800,800,800,800,800,-51.7700097560036,-52.1285054581169,-51.4721196064435,52,50.0249250749247,52,62,60.0249250749247,59.9750749250753,5.69,8.63239785214797,7.81299100899097,57.4600097560036,60.7609033102649,59.2851106154345
1.69500162980769,800,800,800,800,800,800,-51.6600210179695,-52.2681155325569,-51.5587895479905,50,50,52,60,60,60,6.16,8.64,7.81,57.8200210179695,60.9081155325569,59.3687895479905
1.70000163461539,800,800,800,800,800,800,-51.6999820953546,-52.388263980262,-51.7571063197149,50,51.9710827633903,50.0289172366097,60,60,58.0289172366097,6.16,8.17679555060328,8.1352286559594,57.8599820953546,60.5650595308653,59.8923349756743
1.70500163942308,800,800,800,800,800,800,-51.74999639286,-52.478608885258,-51.8387634363886,51.9998557115154,52,50,60,60,58,5.82002452904238,8.17,8.14,57.5700209219024,60.648608885258,59.9787634363886
