I0,pitch,pitch_target,pwma,speed_b,speed_target,flag,e,ec,ec_raw
19.841999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.847000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.851999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.857000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.862000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.867001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.872000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.877001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.882000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.886999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.892000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.896999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.902000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.907000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.912001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.917000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.922001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.927000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.931999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.937000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.941999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.947001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.952000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.957001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.962000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.966999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.972000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.976999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.982000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.987000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.992001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
19.997000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.002001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.007000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.011999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.017000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.021999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.027000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.032000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.037001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.042000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.047001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.052000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.056999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.062000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.066999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.072001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.077000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.082001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.087000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.091999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.097000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.101999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.107000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.112000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.117001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.122000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.127001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.132000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.136999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.142000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.146999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.152000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.157000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.162001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.167000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.172001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.177000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.181999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.187000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.191999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.197001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.202000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.207001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.212000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.216999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.222000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.226999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
0.232000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.237000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.242001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.247000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.252001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.257000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.261999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.267000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.271999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.277000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.282000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.287001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.292000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.297001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.302000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.306999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.312000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.316999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.322001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.327000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.332001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.337000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.341999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.347000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.351999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.357000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.362000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.367001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.372000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.377001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.382000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.386999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.392000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.396999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.402000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.407000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.412001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.417000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.422001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.427000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.431999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.437000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.441999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.447001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.452000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.457001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.462000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.466999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.472000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.476999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.482000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.487000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.492001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.497000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.502001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.507000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.511999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.517000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.521999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.527000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.532000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.537001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.542000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.547001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.552000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.556999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.562000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.566999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.572001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.577000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.582001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.587000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.591999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.597000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.601999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.607000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.612000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.617001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.622000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.627001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.632000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.636999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.642000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.646999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.652000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.657000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.662001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.667000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.672001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.677000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.681999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.687000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.691999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.697001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.702000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.707001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.712000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.716999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.722000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.726999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.732000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.737000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.742001,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.747000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.752001,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.757000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.761999,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.767000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.771999,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.777000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.782000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.787001,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.792000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.797001,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.802000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.806999,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.812000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.816999,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.822001,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.827000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.832001,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.837000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.841999,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.847000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.851999,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.857000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.862000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.867001,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.872000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.877001,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.882000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.886999,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.892000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.896999,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.902000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.907000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
20.912001,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,0.010000,0.010000
0.542000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.547000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.552000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.557000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.562000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.567000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.572000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.577000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.582000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.587000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.597000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.602000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.607000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.612000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.617000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.622000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.627000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.632000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.637000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.647000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.652000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.657000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.667000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.672000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.677000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.682000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.687000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.692000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.697000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.702000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.707000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.712000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.717000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.722000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.727000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.732000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.737000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.742000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.747000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.752000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.757000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.762000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.767000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.772000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.777000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.782000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.787000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.792000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.797000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.802000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.807000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.787000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000
1.792000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000
1.797000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000
1.802000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000
1.807000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000
